time_s,altitude_km,velocity_ms,mach,heat_flux_Wm2
7.861406542896119731e+00,1.142735683920980279e+02,7.599932865443422088e+03,2.772669952570008078e+01,1.808133887824768681e+04
7.895735923560656566e+00,1.142485621405351282e+02,7.599932631874697108e+03,2.772669867357546636e+01,1.811200718316265920e+04
7.930065305280217913e+00,1.142235558889722427e+02,7.599932397493364078e+03,2.772669781848622961e+01,1.814272748987590967e+04
7.964394688058514582e+00,1.141985496374093429e+02,7.599932162296596289e+03,2.772669696042205700e+01,1.817349988104883960e+04
7.998724071899190768e+00,1.141735433858464717e+02,7.599931926281554297e+03,2.772669609937258883e+01,1.820432443951728055e+04
8.033053456805982151e+00,1.141485371342835720e+02,7.599931689445393204e+03,2.772669523532744407e+01,1.823520124829139240e+04
8.067382842782578223e+00,1.141235308827206723e+02,7.599931451785257195e+03,2.772669436827620970e+01,1.826613039055512490e+04
8.101712229832680023e+00,1.140985246311578010e+02,7.599931213298277726e+03,2.772669349820841589e+01,1.829711194966605399e+04
8.136041617960062311e+00,1.140735183795949013e+02,7.599930973981578973e+03,2.772669262511357147e+01,1.832814600915518895e+04
8.170371007168455435e+00,1.140485121280320016e+02,7.599930733832274200e+03,2.772669174898114619e+01,1.835923265272650315e+04
8.204700397461598627e+00,1.140235058764691161e+02,7.599930492847466667e+03,2.772669086980057074e+01,1.839037196425688671e+04
8.239029788843305724e+00,1.139984996249062306e+02,7.599930251024249628e+03,2.772668998756124381e+01,1.842156402779581549e+04
8.273359181317324840e+00,1.139734933733433451e+02,7.599930008359706335e+03,2.772668910225251793e+01,1.845280892756506000e+04
8.307688574887494681e+00,1.139484871217804454e+02,7.599929764850910033e+03,2.772668821386371718e+01,1.848410674795862724e+04
8.342017969557611323e+00,1.139234808702175457e+02,7.599929520494923054e+03,2.772668732238413014e+01,1.851545757354238231e+04
8.376347365331479722e+00,1.138984746186546744e+02,7.599929275288796816e+03,2.772668642780299209e+01,1.854686148905388836e+04
8.410676762212981217e+00,1.138734683670917747e+02,7.599929029229576372e+03,2.772668553010952763e+01,1.857831857940235204e+04
8.445006160205949186e+00,1.138484621155288750e+02,7.599928782314292221e+03,2.772668462929290101e+01,1.860982892966822692e+04
8.479335559314229442e+00,1.138234558639659895e+02,7.599928534539965767e+03,2.772668372534224446e+01,1.864139262510312619e+04
8.513664959541744182e+00,1.137984496124031040e+02,7.599928285903607502e+03,2.772668281824665115e+01,1.867300975112976448e+04
8.547994360892365862e+00,1.137734433608402043e+02,7.599928036402220641e+03,2.772668190799519294e+01,1.870468039334165223e+04
8.582323763369982927e+00,1.137484371092773188e+02,7.599927786032794756e+03,2.772668099457688129e+01,1.873640463750294657e+04
8.616653166978556655e+00,1.137234308577144191e+02,7.599927534792309416e+03,2.772668007798069922e+01,1.876818256954848403e+04
8.650982571721980818e+00,1.136984246061515478e+02,7.599927282677735093e+03,2.772667915819559425e+01,1.880001427558342039e+04
8.685311977604243339e+00,1.136734183545886481e+02,7.599927029686028618e+03,2.772667823521046415e+01,1.883189984188324888e+04
8.719641384629287728e+00,1.136484121030257484e+02,7.599926775814141365e+03,2.772667730901418537e+01,1.886383935489366559e+04
8.753970792801069933e+00,1.136234058514628771e+02,7.599926521059009247e+03,2.772667637959558107e+01,1.889583290123037295e+04
8.788300202123618732e+00,1.135983995998999774e+02,7.599926265417559989e+03,2.772667544694344244e+01,1.892788056767911621e+04
8.822629612600918492e+00,1.135733933483370777e+02,7.599926008886708587e+03,2.772667451104651093e+01,1.895998244119544324e+04
8.856959024236966016e+00,1.135483870967741922e+02,7.599925751463362758e+03,2.772667357189351023e+01,1.899213860890471187e+04
8.891288437035834491e+00,1.135233808452113067e+02,7.599925493144417487e+03,2.772667262947310718e+01,1.902434915810199891e+04
8.925617851001527825e+00,1.134983745936484212e+02,7.599925233926755936e+03,2.772667168377393665e+01,1.905661417625200193e+04
8.959947266138145849e+00,1.134733683420855215e+02,7.599924973807251263e+03,2.772667073478458732e+01,1.908893375098894103e+04
8.994276682449742211e+00,1.134483620905226218e+02,7.599924712782766619e+03,2.772666978249361591e+01,1.912130797011658069e+04
9.028606099940386542e+00,1.134233558389597505e+02,7.599924450850153335e+03,2.772666882688953294e+01,1.915373692160804785e+04
9.062935518614219532e+00,1.133983495873968508e+02,7.599924188006251825e+03,2.772666786796081695e+01,1.918622069360596288e+04
9.097264938475337459e+00,1.133733433358339511e+02,7.599923924247891591e+03,2.772666690569589676e+01,1.921875937442219583e+04
9.131594359527850813e+00,1.133483370842710656e+02,7.599923659571891221e+03,2.772666594008316210e+01,1.925135305253792467e+04
9.165923781775946466e+00,1.133233308327081801e+02,7.599923393975058389e+03,2.772666497111097428e+01,1.928400181660370436e+04
9.200253205223761555e+00,1.132983245811452804e+02,7.599923127454188943e+03,2.772666399876764132e+01,1.931670575543920131e+04
9.234582629875452753e+00,1.132733183295823949e+02,7.599922860006068731e+03,2.772666302304143571e+01,1.934946495803344806e+04
9.268912055735246014e+00,1.132483120780194952e+02,7.599922591627471775e+03,2.772666204392058376e+01,1.938227951354458855e+04
9.303241482807306895e+00,1.132233058264566239e+02,7.599922322315161182e+03,2.772666106139328690e+01,1.941514951130003465e+04
9.337570911095891546e+00,1.131982995748937242e+02,7.599922052065886419e+03,2.772666007544767552e+01,1.944807504079634600e+04
9.371900340605211710e+00,1.131732933233308245e+02,7.599921780876390585e+03,2.772665908607187646e+01,1.948105619169933198e+04
9.406229771339496892e+00,1.131482870717679532e+02,7.599921508743401318e+03,2.772665809325394548e+01,1.951409305384396794e+04
9.440559203303047653e+00,1.131232808202050535e+02,7.599921235663636253e+03,2.772665709698190994e+01,1.954718571723450077e+04
9.474888636500120143e+00,1.130982745686421538e+02,7.599920961633800289e+03,2.772665609724374391e+01,1.958033427204434338e+04
9.509218070934986500e+00,1.130732683170792683e+02,7.599920686650590142e+03,2.772665509402740369e+01,1.961353880861622383e+04
9.543547506611993470e+00,1.130482620655163828e+02,7.599920410710687975e+03,2.772665408732078163e+01,1.964679941746218174e+04
9.577876943535423848e+00,1.130232558139534973e+02,7.599920133810765037e+03,2.772665307711173099e+01,1.968011618926346273e+04
9.612206381709652803e+00,1.129982495623905976e+02,7.599919855947481665e+03,2.772665206338806954e+01,1.971348921487078405e+04
9.646535821139011091e+00,1.129732433108276979e+02,7.599919577117487279e+03,2.772665104613757237e+01,1.974691858530416357e+04
9.680865261827847235e+00,1.129482370592648266e+02,7.599919297317416749e+03,2.772665002534796486e+01,1.978040439175309075e+04
9.715194703780582586e+00,1.129232308077019269e+02,7.599919016543897669e+03,2.772664900100694396e+01,1.981394672557658123e+04
9.749524147001594088e+00,1.128982245561390272e+02,7.599918734793539443e+03,2.772664797310213913e+01,1.984754567830308224e+04
9.783853591495274671e+00,1.128732183045761417e+02,7.599918452062947836e+03,2.772664694162116206e+01,1.988120134163068724e+04
9.818183037266091873e+00,1.128482120530132562e+02,7.599918168348710424e+03,2.772664590655157113e+01,1.991491380742723049e+04
9.852512484318468822e+00,1.128232058014503565e+02,7.599917883647404778e+03,2.772664486788087501e+01,1.994868316773011975e+04
9.886841932656844634e+00,1.127981995498874710e+02,7.599917597955598467e+03,2.772664382559655394e+01,1.998250951474663452e+04
9.921171382285734808e+00,1.127731932983245855e+02,7.599917311269842685e+03,2.772664277968602420e+01,2.001639294085393703e+04
9.955500833209587341e+00,1.127481870467617000e+02,7.599917023586682262e+03,2.772664173013668076e+01,2.005033353859904310e+04
9.989830285432947932e+00,1.127231807951988003e+02,7.599916734902645658e+03,2.772664067693585821e+01,2.008433140069910223e+04
1.002415973896031964e+01,1.126981745436359006e+02,7.599916445214251326e+03,2.772663962007085559e+01,2.011838662004129583e+04
1.005848919379621798e+01,1.126731682920730293e+02,7.599916154518004987e+03,2.772663855952892575e+01,2.015249928968299719e+04
1.009281864994523481e+01,1.126481620405101296e+02,7.599915862810399631e+03,2.772663749529727184e+01,2.018666950285191706e+04
1.012714810741191940e+01,1.126231557889472299e+02,7.599915570087918240e+03,2.772663642736306500e+01,2.022089735294612547e+04
1.016147756620083520e+01,1.125981495373843444e+02,7.599915276347028339e+03,2.772663535571341242e+01,2.025518293353413173e+04
1.019580702631662383e+01,1.125731432858214589e+02,7.599914981584187444e+03,2.772663428033540001e+01,2.028952633835516099e+04
1.023013648776386120e+01,1.125481370342585734e+02,7.599914685795840342e+03,2.772663320121604613e+01,2.032392766131896497e+04
1.026446595054721911e+01,1.125231307826956737e+02,7.599914388978419993e+03,2.772663211834234787e+01,2.035838699650622948e+04
1.029879541467132675e+01,1.124981245311327740e+02,7.599914091128343898e+03,2.772663103170122767e+01,2.039290443816848347e+04
1.033312488014082930e+01,1.124731182795699027e+02,7.599913792242021373e+03,2.772662994127958669e+01,2.042748008072826997e+04
1.036745434696044654e+01,1.124481120280070030e+02,7.599913492315846270e+03,2.772662884706427278e+01,2.046211401877938260e+04
1.040178381513485739e+01,1.124231057764441033e+02,7.599913191346202439e+03,2.772662774904208760e+01,2.049680634708680736e+04
1.043611328466875321e+01,1.123980995248812320e+02,7.599912889329457357e+03,2.772662664719978309e+01,2.053155716058689359e+04
1.047044275556690529e+01,1.123730932733183323e+02,7.599912586261970318e+03,2.772662554152407566e+01,2.056636655438765956e+04
1.050477222783404052e+01,1.123480870217554326e+02,7.599912282140083335e+03,2.772662443200161775e+01,2.060123462376863972e+04
1.053910170147490000e+01,1.123230807701925471e+02,7.599911976960130232e+03,2.772662331861904050e+01,2.063616146418123753e+04
1.057343117649430475e+01,1.122980745186296616e+02,7.599911670718428468e+03,2.772662220136290046e+01,2.067114717124877643e+04
1.060776065289701009e+01,1.122730682670667761e+02,7.599911363411286402e+03,2.772662108021973637e+01,2.070619184076663078e+04
1.064209013068786902e+01,1.122480620155038764e+02,7.599911055034994206e+03,2.772661995517600886e+01,2.074129556870242232e+04
1.067641960987169192e+01,1.122230557639409767e+02,7.599910745585833865e+03,2.772661882621815721e+01,2.077645845119609658e+04
1.071074909045330514e+01,1.121980495123781054e+02,7.599910435060073723e+03,2.772661769333256387e+01,2.081168058456013023e+04
1.074507857243761144e+01,1.121730432608152057e+02,7.599910123453966662e+03,2.772661655650556156e+01,2.084696206527972026e+04
1.077940805582946915e+01,1.121480370092523060e+02,7.599909810763754649e+03,2.772661541572343680e+01,2.088230299001278763e+04
1.081373754063375792e+01,1.121230307576894205e+02,7.599909496985666010e+03,2.772661427097243347e+01,2.091770345559025009e+04
1.084806702685543023e+01,1.120980245061265350e+02,7.599909182115915428e+03,2.772661312223873864e+01,2.095316355901620045e+04
1.088239651449937817e+01,1.120730182545636495e+02,7.599908866150706672e+03,2.772661196950850027e+01,2.098868339746801212e+04
1.091672600357058975e+01,1.120480120030007498e+02,7.599908549086227140e+03,2.772661081276781658e+01,2.102426306829651730e+04
1.095105549407401213e+01,1.120230057514378501e+02,7.599908230918653317e+03,2.772660965200273253e+01,2.105990266902618532e+04
1.098538498601460667e+01,1.119979994998749788e+02,7.599907911644146225e+03,2.772660848719923976e+01,2.109560229735518078e+04
1.101971447939741289e+01,1.119729932483120791e+02,7.599907591258855973e+03,2.772660731834330150e+01,2.113136205115586563e+04
1.105404397422742946e+01,1.119479869967491794e+02,7.599907269758917209e+03,2.772660614542080992e+01,2.116718202847454086e+04
1.108837347050967281e+01,1.119229807451863081e+02,7.599906947140451848e+03,2.772660496841761457e+01,2.120306232753189761e+04
1.112270296824923399e+01,1.118979744936234084e+02,7.599906623399570890e+03,2.772660378731953301e+01,2.123900304672319908e+04
1.115703246745116317e+01,1.118729682420605087e+02,7.599906298532366236e+03,2.772660260211230465e+01,2.127500428461827687e+04
1.119136196812052830e+01,1.118479619904976232e+02,7.599905972534920693e+03,2.772660141278163692e+01,2.131106613996188753e+04
1.122569147026247549e+01,1.118229557389347377e+02,7.599905645403303424e+03,2.772660021931319463e+01,2.134718871167390898e+04
1.126002097388210643e+01,1.117979494873718380e+02,7.599905317133566314e+03,2.772659902169256796e+01,2.138337209884932236e+04
1.129435047898454414e+01,1.117729432358089525e+02,7.599904987721751240e+03,2.772659781990531513e+01,2.141961640075862306e+04
1.132867998557498623e+01,1.117479369842460528e+02,7.599904657163883712e+03,2.772659661393694464e+01,2.145592171684798814e+04
1.136300949365856994e+01,1.117229307326831815e+02,7.599904325455978324e+03,2.772659540377290810e+01,2.149228814673933812e+04
1.139733900324053195e+01,1.116979244811202818e+02,7.599903992594032388e+03,2.772659418939860743e+01,2.152871579023063532e+04
1.143166851432606279e+01,1.116729182295573821e+02,7.599903658574031397e+03,2.772659297079939478e+01,2.156520474729609487e+04
1.146599802692037606e+01,1.116479119779944966e+02,7.599903323391947197e+03,2.772659174796057613e+01,2.160175511808628653e+04
1.150032754102875820e+01,1.116229057264316111e+02,7.599902987043736175e+03,2.772659052086739706e+01,2.163836700292850583e+04
1.153465705665643881e+01,1.115978994748687256e+02,7.599902649525340166e+03,2.772658928950505342e+01,2.167504050232674490e+04
1.156898657380874340e+01,1.115728932233058259e+02,7.599902310832691001e+03,2.772658805385870195e+01,2.171177571696220184e+04
1.160331609249095663e+01,1.115478869717429404e+02,7.599901970961700499e+03,2.772658681391342839e+01,2.174857274769318974e+04
1.163764561270838094e+01,1.115228807201800549e+02,7.599901629908271389e+03,2.772658556965428645e+01,2.178543169555552959e+04
1.167197513446639867e+01,1.114978744686171552e+02,7.599901287668288205e+03,2.772658432106625881e+01,2.182235266176276127e+04
1.170630465777034956e+01,1.114728682170542555e+02,7.599900944237623662e+03,2.772658306813428908e+01,2.185933574770626728e+04
1.174063418262559111e+01,1.114478619654913842e+02,7.599900599612135011e+03,2.772658181084326756e+01,2.189638105495553100e+04
1.177496370903756073e+01,1.114228557139284845e+02,7.599900253787666770e+03,2.772658054917802772e+01,2.193348868525842772e+04
1.180929323701165501e+01,1.113978494623655848e+02,7.599899906760045269e+03,2.772657928312334619e+01,2.197065874054131564e+04
1.184362276655328827e+01,1.113728432108026993e+02,7.599899558525086832e+03,2.772657801266395694e+01,2.200789132290933048e+04
1.187795229766795480e+01,1.113478369592398138e+02,7.599899209078589593e+03,2.772657673778453358e+01,2.204518653464666204e+04
1.191228183036110799e+01,1.113228307076769141e+02,7.599898858416338953e+03,2.772657545846969995e+01,2.208254447821670692e+04
1.194661136463821904e+01,1.112978244561140286e+02,7.599898506534105763e+03,2.772657417470402308e+01,2.211996525626226867e+04
1.198094090050483906e+01,1.112728182045511289e+02,7.599898153427646321e+03,2.772657288647202378e+01,2.215744897160591063e+04
1.201527043796645700e+01,1.112478119529882576e+02,7.599897799092698733e+03,2.772657159375815539e+01,2.219499572725004691e+04
1.204959997702866303e+01,1.112228057014253579e+02,7.599897443524992013e+03,2.772657029654683214e+01,2.223260562637733528e+04
1.208392951769700652e+01,1.111977994498624582e+02,7.599897086720236985e+03,2.772656899482240789e+01,2.227027877235072447e+04
1.211825905997705455e+01,1.111727931982995727e+02,7.599896728674128099e+03,2.772656768856917608e+01,2.230801526871381429e+04
1.215258860387445594e+01,1.111477869467366872e+02,7.599896369382347984e+03,2.772656637777138400e+01,2.234581521919110673e+04
1.218691814939479556e+01,1.111227806951738017e+02,7.599896008840561990e+03,2.772656506241321495e+01,2.238367872768816960e+04
1.222124769654376131e+01,1.110977744436109020e+02,7.599895647044423640e+03,2.772656374247881672e+01,2.242160589829196397e+04
1.225557724532700021e+01,1.110727681920480165e+02,7.599895283989565542e+03,2.772656241795225185e+01,2.245959683527102607e+04
1.228990679575017708e+01,1.110477619404851310e+02,7.599894919671610296e+03,2.772656108881755443e+01,2.249765164307569285e+04
1.232423634781903665e+01,1.110227556889222313e+02,7.599894554086165044e+03,2.772655975505869463e+01,2.253577042633847304e+04
