cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,    y-coordinate,pressure-coefficient
     16855,-1.275279164E+00, 1.330201030E+00, 9.218258262E-01, 1.332495689E+00, 1.820257008E-01
     16856,-1.322449923E+00, 8.921601176E-01, 1.091932178E+00, 8.846446872E-01, 1.038889773E-02
     16857,-1.253907681E+00, 1.125608563E+00, 1.065269828E+00, 1.119038820E+00, 1.844959408E-01
     16858,-1.321591020E+00, 1.335446954E+00, 8.509213328E-01, 1.347594500E+00, 1.887266785E-01
     16859,-1.568688989E+00, 1.020475507E+00, 5.963917375E-01, 1.017757177E+00, 1.380501688E-02
     16860,-1.502562642E+00, 7.547194362E-01, 8.978199959E-01, 7.630653977E-01, 1.324258745E-02
     16861,-1.361973882E+00, 1.328885913E+00, 7.893363833E-01, 1.340311646E+00, 1.912130564E-01
     16862,-1.552056789E+00, 7.533566356E-01, 8.101792932E-01, 7.563776970E-01, 1.691660471E-02
     16863,-1.350263119E+00, 6.805652976E-01, 1.141272664E+00, 6.851743460E-01, 2.468106151E-02
     16864,-1.405447483E+00, 6.328930855E-01, 1.089894414E+00, 6.340742111E-01, 1.975838654E-02
     16865,-1.415078759E+00, 6.945230365E-01, 1.054653525E+00, 6.960796118E-01, 1.591591910E-02
     16866,-1.481079578E+00, 7.519479394E-01, 9.344995618E-01, 7.609868646E-01, 1.443815790E-02
     16867,-1.395125508E+00, 1.342943788E+00, 7.177779078E-01, 1.349139094E+00, 1.898030341E-01
     16868,-1.571763873E+00, 7.481155396E-01, 7.745062709E-01, 7.524468899E-01, 1.653448306E-02
     16869,-1.398460984E+00, 6.721147895E-01, 1.084814668E+00, 6.634904742E-01, 1.738591492E-02
     16870,-1.383453012E+00, 6.176853776E-01, 1.122855067E+00, 6.229525805E-01, 3.249816969E-02
     16871,-1.606928468E+00, 7.477203012E-01, 6.981979012E-01, 7.478150129E-01, 1.427557878E-02
     16872,-1.338804722E+00, 7.712163925E-01, 1.121359229E+00, 7.703499198E-01, 1.367559005E-02
     16873,-1.422225595E+00, 1.320928574E+00, 6.816057563E-01, 1.330437303E+00, 1.789862961E-01
     16874,-1.304934859E+00, 1.306928992E+00, 8.946639895E-01, 1.315041542E+00, 1.724958867E-01
     16875,-1.624038100E+00, 7.481954694E-01, 6.576575637E-01, 7.481713891E-01, 1.542257424E-02
     16876,-1.339648604E+00, 9.211167693E-01, 1.057960868E+00, 9.206186533E-01, 8.546836674E-03
     16877,-1.280056834E+00, 1.138238549E+00, 1.027070045E+00, 1.140319705E+00, 1.696672589E-01
     16878,-1.479777694E+00, 1.203542113E+00, 6.570288539E-01, 1.200123191E+00, 1.856450588E-01
     16879,-1.631735206E+00, 7.742901444E-01, 6.203400493E-01, 7.728679180E-01, 1.365488861E-02
     16880,-1.461829543E+00, 1.247067928E+00, 6.600697637E-01, 1.256096601E+00, 1.788643301E-01
     16881,-1.350273609E+00, 1.304869056E+00, 8.264337182E-01, 1.322299004E+00, 1.853565276E-01
     16882,-1.371526718E+00, 6.973118782E-01, 1.109666944E+00, 6.977343559E-01, 1.688023657E-02
     16883,-1.438246608E+00, 7.530884147E-01, 9.985949397E-01, 7.580072284E-01, 1.552941743E-02
     16884,-1.344120860E+00, 8.440635204E-01, 1.085635066E+00, 8.485722542E-01, 1.006534509E-02
     16885,-1.260822892E+00, 1.283081174E+00, 1.263091922E+00, 1.282678485E+00, 1.948255673E-02
     16886,-1.334546208E+00, 9.943543077E-01, 1.030233741E+00, 1.001109242E+00, 8.308337070E-03
     16887,-1.311606765E+00, 1.039987922E+00, 1.037195086E+00, 1.035334349E+00, 5.533746257E-02
     16888,-1.510242939E+00, 1.125193238E+00, 6.528813243E-01, 1.141361713E+00, 1.874156743E-01
     16889,-1.395303726E+00, 7.416710854E-01, 1.062273145E+00, 7.466232777E-01, 1.331536938E-02
     16890,-1.387500405E+00, 1.309638858E+00, 7.584864497E-01, 1.325876355E+00, 1.904497892E-01
     16891,-1.625339627E+00, 8.185723424E-01, 6.057000160E-01, 8.335262537E-01, 1.306917891E-02
     16892,-1.584938407E+00, 7.790144086E-01, 7.276456952E-01, 7.819876671E-01, 1.105064247E-02
     16893,-1.368033409E+00, 7.423439622E-01, 1.097050548E+00, 7.471278906E-01, 1.470554806E-02
     16894,-1.609749913E+00, 8.617983460E-01, 6.150617599E-01, 8.761035800E-01, 9.616157040E-03
     16895,-1.452109456E+00, 7.817926407E-01, 9.654796124E-01, 7.795354128E-01, 1.267937571E-02
     16896,-1.438188195E+00, 1.269923806E+00, 6.913085580E-01, 1.276875496E+00, 1.811051667E-01
     16897,-1.525088668E+00, 1.085354447E+00, 6.504780650E-01, 1.089089632E+00, 1.776617318E-01
     16898,-1.404608369E+00, 7.734835148E-01, 1.036728263E+00, 7.704825997E-01, 1.243961975E-02
     16899,-1.484578013E+00, 1.158455253E+00, 6.832090020E-01, 1.166308165E+00, 1.873822361E-01
     16900,-1.576110840E+00, 9.413574338E-01, 6.403818727E-01, 9.585554600E-01, 8.784020320E-03
     16901,-1.584211946E+00, 1.740463257E+00, 9.196149707E-01, 1.741795063E+00, 1.371509302E-02
     16902,-1.531397462E+00, 7.939982414E-01, 8.274688721E-01, 7.925245762E-01, 1.317034755E-02
     16903,-1.550246119E+00, 1.007560134E+00, 6.523203254E-01, 1.008207321E+00, 9.566796944E-03
     16904,-1.502830625E+00, 7.949147820E-01, 8.776625991E-01, 7.932119966E-01, 1.294476632E-02
     16905,-1.315074921E+00, 1.207899928E+00, 9.413049817E-01, 1.218023777E+00, 1.561344415E-01
     16906,-1.415478230E+00, 1.259618878E+00, 7.440739274E-01, 1.269146919E+00, 1.836926639E-01
     16907,-1.587625504E+00, 8.836825490E-01, 6.540120840E-01, 8.925167322E-01, 8.093404584E-03
     16908,-1.326056600E+00, 1.249302030E+00, 9.003994465E-01, 1.252629876E+00, 1.615355164E-01
     16909,-1.382725239E+00, 8.245318532E-01, 1.044545174E+00, 8.339235187E-01, 1.034392696E-02
     16910,-1.309635758E+00, 1.119839430E+00, 9.988023639E-01, 1.126520395E+00, 1.605145931E-01
     16911,-1.374634743E+00, 9.045119286E-01, 1.020010471E+00, 9.081650376E-01, 8.128514513E-03
     16912,-1.553134441E+00, 9.660877585E-01, 6.765517592E-01, 9.771031737E-01, 8.065300994E-03
     16913,-1.524471641E+00, 1.045927882E+00, 6.824617386E-01, 1.059519649E+00, 1.454044282E-01
     16914,-1.358507037E+00, 1.247336984E+00, 8.521683812E-01, 1.240533710E+00, 1.689098477E-01
     16915,-1.573528171E+00, 8.456559181E-01, 7.114155889E-01, 8.498598933E-01, 9.987710044E-03
     16916,-1.378988266E+00, 9.764739871E-01, 9.781505466E-01, 9.832397699E-01, 7.403321564E-03
     16917,-1.397787690E+00, 9.286419749E-01, 9.755156636E-01, 9.473656416E-01, 6.745841820E-03
     16918,-1.396040440E+00, 8.560236096E-01, 1.012891889E+00, 8.717988133E-01, 8.750187233E-03
     16919,-1.326197505E+00, 1.073953152E+00, 1.001112103E+00, 1.092105627E+00, 1.508960724E-01
     16920,-1.431786537E+00, 8.336794376E-01, 9.719595909E-01, 8.413797021E-01, 1.095015369E-02
     16921,-1.334028840E+00, 1.152026057E+00, 9.475893974E-01, 1.154443026E+00, 1.559549719E-01
     16922,-1.421515107E+00, 1.204349637E+00, 7.733180523E-01, 1.208293080E+00, 1.823806614E-01
     16923,-1.435750127E+00, 8.812821507E-01, 9.431187510E-01, 8.770816922E-01, 9.806497954E-03
     16924,-1.390366554E+00, 1.195000648E+00, 8.345467448E-01, 1.201281309E+00, 1.730041206E-01
     16925,-1.459689140E+00, 1.147643209E+00, 7.418977618E-01, 1.149869084E+00, 1.895923316E-01
     16926,-1.539629817E+00, 8.827474713E-01, 7.603642941E-01, 8.776786327E-01, 9.295304306E-03
     16927,-1.530750871E+00, 9.455044866E-01, 7.391305566E-01, 9.614695311E-01, 8.465294726E-03
     16928,-1.393518448E+00, 1.014118314E+00, 9.377873540E-01, 1.031062365E+00, 1.438003182E-01
     16929,-1.469090343E+00, 8.650929928E-01, 8.982527852E-01, 8.807907104E-01, 1.115666144E-02
     16930,-1.497844577E+00, 1.036202192E+00, 7.450780869E-01, 1.029492736E+00, 1.595634818E-01
     16931,-1.363667130E+00, 1.065963864E+00, 9.537876248E-01, 1.069946647E+00, 1.638621390E-01
     16932,-1.522867203E+00, 8.542733788E-01, 8.105611801E-01, 8.498280644E-01, 1.589518785E-02
     16933,-1.464977860E+00, 1.082557082E+00, 7.773101926E-01, 1.101054549E+00, 1.917750239E-01
     16934,-1.627143502E+00, 1.744091511E+00, 8.421735764E-01, 1.748040199E+00, 8.189711720E-03
     16935,-1.366616845E+00, 1.117900372E+00, 9.202911854E-01, 1.128848791E+00, 1.581014544E-01
     16936,-1.296489596E+00, 1.435215473E+00, 1.238808513E+00, 1.441574335E+00, 1.507063769E-02
     16937,-1.395882249E+00, 1.127776027E+00, 8.686582446E-01, 1.119879246E+00, 1.685286164E-01
     16938,-1.501235366E+00, 9.772510529E-01, 7.775155902E-01, 9.852794409E-01, 8.298406377E-03
     16939,-1.492760301E+00, 1.730730534E+00, 1.085414052E+00, 1.737114310E+00, 2.282329835E-03
     16940,-1.468954563E+00, 9.618847966E-01, 8.453805447E-01, 9.533845186E-01, 1.574692689E-02
     16941,-1.432905316E+00, 1.010317683E+00, 8.784747124E-01, 1.031785607E+00, 1.496974379E-01
     16942,-1.481707454E+00, 9.016640782E-01, 8.571924567E-01, 9.082189798E-01, 1.035170443E-02
     16943,-1.432319522E+00, 1.072039008E+00, 8.428419232E-01, 1.078076482E+00, 1.766613871E-01
     16944,-1.344266295E+00, 1.577216029E+00, 1.213425994E+00, 1.580508709E+00, 7.024619263E-03
     16945,-1.647349477E+00, 1.747896194E+00, 8.038951755E-01, 1.750893712E+00, 5.032037850E-03
     16946,-1.315636516E+00, 2.518790007E+00, 7.278057933E-01, 2.526034355E+00,-1.747189439E-03
     16947,-1.246933460E+00, 1.169263363E+00, 1.281702638E+00, 1.172047853E+00, 3.168215975E-02
     16948,-1.282307029E+00, 1.351297021E+00, 1.252968431E+00, 1.349302888E+00, 4.015132040E-02
     16949,-1.289488435E+00, 2.504641294E+00, 7.858856320E-01, 2.517736197E+00,-2.051328542E-03
     16950,-1.299405456E+00, 2.577318192E+00, 7.030262351E-01, 2.581691742E+00,-7.531237788E-04
     16951,-1.246025920E+00, 1.140175819E+00, 1.277042031E+00, 1.136884212E+00, 1.054629683E-01
     16952,-1.525922418E+00, 1.903682351E+00, 8.871456981E-01, 1.918867826E+00, 1.943202951E-04
     16953,-1.254293442E+00, 2.539584160E+00, 8.142013550E-01, 2.543943167E+00,-1.141512068E-03
     16954,-1.232411861E+00, 9.949548841E-01, 1.293997645E+00, 9.954849482E-01, 3.038101085E-02
     16955,-1.686666608E+00, 1.732357621E+00, 7.482120991E-01, 1.733984828E+00,-5.505767767E-04
     16956,-1.191969872E+00, 2.723258972E+00, 7.539529204E-01, 2.732470274E+00, 9.584433865E-04
     16957,-1.381142259E+00, 1.638589978E+00, 1.199098945E+00, 1.636966825E+00, 6.264878903E-03
     16958,-7.249620557E-01, 3.730333328E+00, 4.287960231E-01, 3.738129854E+00, 9.422526346E-04
     16959,-1.151216865E+00, 2.928774118E+00, 6.262164116E-01, 2.931270838E+00, 3.688394791E-03
     16960,-1.194658399E+00, 2.759795427E+00, 7.157859206E-01, 2.763678074E+00, 1.607506769E-03
     16961,-1.125912547E+00, 2.918581724E+00, 6.801533103E-01, 2.916253567E+00, 2.892707009E-03
     16962,-1.558833599E+00, 1.883335710E+00, 8.467431068E-01, 1.885926485E+00, 3.254685551E-03
     16963,-1.144361377E+00, 2.970608473E+00, 5.949864984E-01, 2.978844881E+00, 2.982982434E-03
     16964,-1.117458344E+00, 2.999288559E+00, 6.136258841E-01, 3.006625175E+00, 3.573342925E-03
     16965,-1.165683985E+00, 2.801530123E+00, 7.255515456E-01, 2.809851170E+00, 1.599646755E-03
     16966,-1.131776929E+00, 2.877297163E+00, 7.101430297E-01, 2.885290146E+00, 1.987652853E-03
     16967,-1.242483497E+00, 1.070353150E+00, 1.280131936E+00, 1.069933295E+00, 2.727299929E-02
     16968,-1.112534046E+00, 3.039322615E+00, 5.797905922E-01, 3.050293684E+00, 3.393762046E-03
     16969,-1.517811418E+00, 1.871432900E+00, 9.275615811E-01, 1.876699328E+00, 2.021386754E-04
     16970,-1.163812280E+00, 2.840915680E+00, 6.913899779E-01, 2.858004093E+00, 2.186878351E-03
     16971,-1.189973354E+00, 2.840807676E+00, 6.457639933E-01, 2.836512327E+00, 2.185622230E-03
     16972,-1.465022683E+00, 1.921900392E+00, 9.769062400E-01, 1.929681659E+00,-4.832786042E-03
     16973,-1.571676850E+00, 1.912146926E+00, 8.004420400E-01, 1.929085016E+00,-6.271870370E-05
     16974,-1.457425475E+00, 1.966181397E+00, 9.537167549E-01, 1.962892413E+00,-3.868228057E-03
     16975,-1.242805839E+00, 2.584831953E+00, 7.936195731E-01, 2.595971107E+00,-1.145293820E-03
     16976,-1.261769652E+00, 2.608417511E+00, 7.405242920E-01, 2.616087675E+00,-1.358723148E-05
     16977,-8.800421357E-01, 3.418765783E+00, 5.607642531E-01, 3.424328804E+00, 3.825172316E-03
     16978,-1.492584705E+00, 1.880408764E+00, 9.636337161E-01, 1.883431435E+00,-1.265719300E-03
     16979,-1.243951797E+00, 2.660063505E+00, 7.239742279E-01, 2.654822111E+00, 3.207512491E-04
     16980,-1.213233471E+00, 2.678370476E+00, 7.593622208E-01, 2.681727886E+00, 3.661634109E-04
     16981,-1.309224367E+00, 2.611829758E+00, 6.528387666E-01, 2.614870548E+00, 1.309019426E-04
     16982,-1.540992618E+00, 1.823768973E+00, 9.264615178E-01, 1.826899767E+00, 5.777259823E-03
     16983,-1.298076987E+00, 2.458654404E+00, 8.115230203E-01, 2.463437080E+00,-3.236062825E-03
     16984,-1.445887089E+00, 2.057485342E+00, 8.985523582E-01, 2.058530092E+00,-5.551335867E-03
     16985,-1.258251667E+00, 1.223258018E+00, 1.273268580E+00, 1.225283504E+00, 1.927317865E-02
     16986,-1.048972964E+00, 3.175018549E+00, 5.460407138E-01, 3.185399294E+00, 3.837831086E-03
     16987,-1.487367153E+00, 1.846134543E+00, 1.000509620E+00, 1.854698181E+00,-3.134793136E-03
     16988,-1.349688888E+00, 2.467314720E+00, 7.141454220E-01, 2.475149155E+00,-2.525963588E-03
     16989,-1.508065820E+00, 1.804697037E+00, 9.987176061E-01, 1.809579611E+00,-3.057647336E-05
     16990,-8.730554581E-01, 3.451899529E+00, 5.341367722E-01, 3.459097624E+00, 4.035098013E-03
     16991,-1.536464334E+00, 1.791307569E+00, 9.607416987E-01, 1.789247394E+00, 4.594793543E-03
     16992,-9.067108631E-01, 3.389833450E+00, 5.503008962E-01, 3.389050961E+00, 4.517694470E-03
     16993,-7.567158341E-01, 3.697225571E+00, 4.191900492E-01, 3.704648256E+00, 7.224302972E-04
     16994,-9.421107173E-01, 3.292724609E+00, 6.003295779E-01, 3.296914816E+00, 4.817035049E-03
     16995,-9.192710519E-01, 3.427485228E+00, 4.827425480E-01, 3.442424536E+00, 3.191719763E-03
     16996,-8.915323615E-01, 3.455984116E+00, 4.975475073E-01, 3.463798523E+00, 3.778946120E-03
     16997,-9.113717079E-01, 3.355969191E+00, 5.807349086E-01, 3.363652945E+00, 4.977085628E-03
     16998,-1.325499415E+00, 1.508414149E+00, 1.227159500E+00, 1.510353327E+00, 1.536444575E-02
     16999,-1.001906872E+00, 3.164980650E+00, 6.384498477E-01, 3.165460587E+00, 4.391170107E-03
     17000,-9.860601425E-01, 3.302286148E+00, 5.133147836E-01, 3.315904856E+00, 4.370734561E-03
     17001,-1.093977451E+00, 2.953509331E+00, 6.993796229E-01, 2.959345818E+00, 2.691723173E-03
     17002,-1.502768040E+00, 1.778421402E+00, 1.029239058E+00, 1.785099506E+00, 7.960390649E-04
     17003,-9.274628162E-01, 3.394468307E+00, 5.088684559E-01, 3.402473688E+00, 4.860108718E-03
     17004,-1.092378736E+00, 2.992381811E+00, 6.640822291E-01, 3.005218267E+00, 3.504083026E-03
     17005,-1.599796414E+00, 1.896122098E+00, 7.644349933E-01, 1.893180728E+00, 1.144667021E-05
     17006,-1.574251175E+00, 1.843546748E+00, 8.526186347E-01, 1.856084585E+00, 5.117002409E-03
     17007,-1.425610662E+00, 2.007312536E+00, 9.742002487E-01, 2.014874458E+00,-6.277107168E-03
     17008,-9.381331801E-01, 3.326895475E+00, 5.693745017E-01, 3.341847420E+00, 5.023615900E-03
     17009,-1.421716332E+00, 2.050523520E+00, 9.454462528E-01, 2.062531710E+00,-6.371940486E-03
     17010,-1.550576568E+00, 1.960460186E+00, 7.972650528E-01, 1.965319991E+00,-1.583677076E-04
     17011,-9.597134590E-01, 3.331611633E+00, 5.265547037E-01, 3.337899208E+00, 4.834773485E-03
     17012,-1.564521313E+00, 1.816229463E+00, 8.919211030E-01, 1.814002991E+00, 6.662214175E-03
     17013,-1.508532882E+00, 1.947810531E+00, 8.810226917E-01, 1.951963902E+00,-1.972151222E-04
     17014,-8.812601566E-01, 3.488299608E+00, 4.751291573E-01, 3.497304916E+00, 2.542804461E-03
     17015,-1.257540822E+00, 2.688062429E+00, 6.737731099E-01, 2.690290451E+00, 1.217417419E-03
     17016,-9.537039399E-01, 3.365320444E+00, 4.964827001E-01, 3.374103308E+00, 3.619759111E-03
     17017,-8.477163315E-01, 3.518229485E+00, 4.960947931E-01, 3.522672415E+00, 3.312894143E-03
     17018,-1.327325821E+00, 2.422708988E+00, 7.931811213E-01, 2.436477900E+00,-4.119672347E-03
     17019,-1.084474921E+00, 3.071905136E+00, 5.956518054E-01, 3.074730396E+00, 4.297502805E-03
     17020,-1.218535304E+00, 2.763791323E+00, 6.704952121E-01, 2.766674757E+00, 2.448266139E-03
     17021,-1.375993252E+00, 2.460622787E+00, 6.729179025E-01, 2.470130205E+00,-2.367481356E-03
     17022,-1.352789521E+00, 2.417221069E+00, 7.538833618E-01, 2.431433678E+00,-4.375625402E-03
     17023,-7.628870606E-01, 3.659914017E+00, 4.590356350E-01, 3.659531116E+00, 2.178240800E-03
     17024,-1.212929726E+00, 2.611464262E+00, 8.195151687E-01, 2.615945101E+00,-9.086382925E-04
     17025,-1.617855072E+00, 1.855948448E+00, 7.661914229E-01, 1.863050461E+00, 2.648989903E-04
     17026,-1.201175213E+00, 2.653356552E+00, 8.018078804E-01, 2.662967443E+00,-3.242625098E-04
     17027,-1.215721965E+00, 2.805417776E+00, 6.346348524E-01, 2.809969902E+00, 2.266708529E-03
     17028,-1.079602122E+00, 3.110778093E+00, 5.619728565E-01, 3.124146700E+00, 4.691826645E-03
     17029,-1.478316903E+00, 1.976954937E+00, 9.091832042E-01, 1.973822117E+00,-2.591910074E-03
     17030,-1.409246087E+00, 2.294816732E+00, 7.619097233E-01, 2.296890020E+00,-6.053125951E-03
     17031,-1.022396922E+00, 3.204664946E+00, 5.609306097E-01, 3.220648527E+00, 4.435567651E-03
     17032,-1.396906495E+00, 2.083679438E+00, 9.601561427E-01, 2.087399006E+00,-5.825785454E-03
     17033,-1.421674609E+00, 2.318791866E+00, 7.187345624E-01, 2.327676296E+00,-3.577819094E-03
     17034,-7.147779465E-01, 3.766683340E+00, 3.955770433E-01, 3.773177624E+00,-1.102037859E-04
     17035,-1.164458036E+00, 2.732550859E+00, 7.907350063E-01, 2.739439011E+00, 9.152524290E-04
     17036,-1.418922782E+00, 1.673122048E+00, 1.183932304E+00, 1.672231793E+00, 1.620929874E-02
     17037,-8.358418345E-01, 3.553532362E+00, 4.716881216E-01, 3.562680483E+00, 3.080524970E-03
     17038,-1.017800570E+00, 3.238860130E+00, 5.298258066E-01, 3.246294975E+00, 4.507634323E-03
     17039,-1.143081903E+00, 2.799854279E+00, 7.642562985E-01, 2.808594227E+00, 1.474792021E-03
     17040,-1.375646710E+00, 2.256499767E+00, 8.527525067E-01, 2.271095276E+00,-7.401677780E-03
     17041,-9.689726233E-01, 3.263508081E+00, 5.880951881E-01, 3.275002480E+00, 4.878994077E-03
     17042,-9.992427826E-01, 3.199712753E+00, 6.064705253E-01, 3.208713770E+00, 4.691243637E-03
     17043,-1.052901864E+00, 3.140567064E+00, 5.776596665E-01, 3.146488428E+00, 4.993866663E-03
     17044,-1.177432537E+00, 2.904539824E+00, 6.035560966E-01, 2.913094997E+00, 2.743268153E-03
     17045,-1.285177350E+00, 2.670927763E+00, 6.401357651E-01, 2.677439451E+00, 2.481802367E-04
     17046,-8.452264667E-01, 3.477660894E+00, 5.489687920E-01, 3.478418827E+00, 4.118486308E-03
     17047,-9.722774029E-01, 3.229063034E+00, 6.195606589E-01, 3.230726480E+00, 4.746487364E-03
     17048,-9.913416505E-01, 3.268353224E+00, 5.439002514E-01, 3.268414974E+00, 5.301017780E-03
     17049,-1.361762404E+00, 2.230391979E+00, 8.980992436E-01, 2.232132435E+00,-6.476045121E-03
     17050,-1.192856908E+00, 2.869207621E+00, 6.117652059E-01, 2.874443293E+00, 2.813753206E-03
     17051,-1.028990030E+00, 3.135480881E+00, 6.245288849E-01, 3.143336058E+00, 4.493651446E-03
     17052,-1.403363228E+00, 2.359218597E+00, 7.156295776E-01, 2.357996225E+00,-3.747996408E-03
     17053,-1.470672965E+00, 2.025047779E+00, 8.827727437E-01, 2.034202099E+00,-4.527792800E-03
     17054,-1.275632977E+00, 2.453175068E+00, 8.537407517E-01, 2.459327459E+00,-4.122819752E-03
     17055,-8.008985519E-01, 3.588759661E+00, 4.867019951E-01, 3.594360828E+00, 3.424362047E-03
     17056,-1.111552715E+00, 2.867491484E+00, 7.525996566E-01, 2.874848366E+00, 9.729357553E-04
     17057,-1.483351707E+00, 2.093724489E+00, 8.035579324E-01, 2.104592323E+00,-5.075651221E-03
     17058,-1.376806140E+00, 2.372930288E+00, 7.507925034E-01, 2.377959251E+00,-4.557800945E-03
     17059,-1.339417815E+00, 2.240722895E+00, 9.268510342E-01, 2.248163462E+00,-4.614904057E-03
     17060,-1.441590190E+00, 2.092608452E+00, 8.769351840E-01, 2.105339289E+00,-6.462118588E-03
     17061,-1.405651093E+00, 2.396816969E+00, 6.774928570E-01, 2.400944710E+00,-1.988607226E-03
     17062,-1.504376769E+00, 2.051100969E+00, 8.025078773E-01, 2.072624922E+00,-4.946841858E-03
     17063,-1.396862626E+00, 2.118383646E+00, 9.317299724E-01, 2.131651402E+00,-6.558239926E-03
     17064,-8.301596642E-01, 3.511674881E+00, 5.333451629E-01, 3.517756701E+00, 3.342471784E-03
     17065,-7.949826717E-01, 3.625215769E+00, 4.496605396E-01, 3.633507490E+00, 1.660310780E-03
