x,y,z,r,static_pressure_Pa,Cp_corrected
-8.848324417999999802e-01,1.711543441000000110e+00,1.242890835000000083e+00,1.525682168011656348e+00,2.750374164387500286e+02,-2.408498305704526599e-03
1.353170514000000102e+00,2.297042847000000165e+00,2.495186775999999884e-01,1.375983288572313112e+00,2.423925197575000254e+02,-8.905059800097507236e-03
1.221843122999999975e+00,2.704776764000000000e+00,2.330199480000000045e-01,1.243864507648769546e+00,2.248387908725000273e+02,-1.239837393954168129e-02
-9.839766622000000185e-01,1.128073812000000009e+00,1.352199911999999893e+00,1.672320146911786987e+00,2.218011886300000128e+02,-1.300287791321306369e-02
1.234317780000000031e+00,2.665991782999999948e+00,2.319449930999999965e-01,1.255921518984481677e+00,2.406236007700000243e+02,-9.257086981960014477e-03
1.103581308999999955e+00,3.053435086999999992e+00,2.412741332999999988e-01,1.129648136799162650e+00,1.781092353950000131e+02,-2.169788049731838017e-02
1.729781031999999996e+00,8.737896084999999813e-01,3.237126767999999877e-01,1.759810306762636944e+00,2.428571471900000347e+02,-8.812595709410035380e-03
1.601725100999999984e+00,1.384056925999999965e+00,2.727903426000000131e-01,1.624788561687115385e+00,2.406811161125000069e+02,-9.245641028766453384e-03
-7.558638452999999480e-01,1.865441321999999902e+00,1.276374340000000052e+00,1.483395297431584270e+00,2.451036659312499921e+02,-8.365522854705022271e-03
7.680563927000000346e-01,2.502378702000000121e+00,1.038033366000000068e+00,1.291287687270589180e+00,2.047218258050000088e+02,-1.640178990736226167e-02
1.500735402000000107e+00,1.787559509000000046e+00,2.712496817000000227e-01,1.525051847196826849e+00,2.936981239237500176e+02,1.305112274500250203e-03
1.294382095000000010e+00,2.667450189999999832e+00,3.784888088999999733e-01,1.348583993053132035e+00,1.976542060675000130e+02,-1.780829539249146470e-02
1.205478668000000031e+00,2.775410890999999936e+00,2.569708526000000215e-01,1.232563522942742740e+00,2.128177493750000338e+02,-1.479064480741101341e-02
1.220739961000000040e+00,2.800420760999999814e+00,3.187029659999999764e-01,1.261656701690074822e+00,2.033574581062500215e+02,-1.667330856899073427e-02
1.489297867000000108e+00,1.844939708999999928e+00,2.809770703000000203e-01,1.515571262159955745e+00,2.936931892562500366e+02,1.304130241345695298e-03
1.553505300999999950e+00,1.560779452000000012e+00,2.370057851000000049e-01,1.571480341081608278e+00,2.653689708425000049e+02,-4.332586226231104412e-03
1.161755443000000110e+00,3.043171167000000121e+00,4.070844650000000065e-01,1.231013188793874225e+00,1.413391882087500164e+02,-2.901537563383715240e-02
1.702399135000000063e+00,1.263046622000000063e+00,4.238294660999999963e-01,1.754364338210099294e+00,2.288835937500000171e+02,-1.159343003412968871e-02
1.203076720000000099e+00,2.868943452999999977e+00,3.333531618000000196e-01,1.248406153736842050e+00,1.950360713875000158e+02,-1.832932240370550858e-02
1.297902821999999956e+00,2.627246618000000034e+00,3.587311208000000251e-01,1.346565910895559437e+00,2.121779029650000155e+02,-1.491797869332032837e-02
1.677221179000000006e+00,1.051376104000000034e+00,2.586248815000000145e-01,1.697043815762291796e+00,2.469232963662500140e+02,-8.003403742077030980e-03
1.292057036999999964e+00,2.529642343999999987e+00,2.788563072999999948e-01,1.321806425685021047e+00,2.291750022625000156e+02,-1.153543771331057635e-02
-6.080859303000000216e-01,3.147659302000000103e+00,8.776898384000000330e-01,1.067758376721735125e+00,1.524589567200000033e+02,-2.680246435884934414e-02
1.059894203999999895e+00,3.219527482999999801e+00,3.141281307000000078e-01,1.105464701458110710e+00,1.358711565050000161e+02,-3.010355197464651550e-02
1.205423117000000044e+00,2.806042671000000155e+00,2.867898642999999748e-01,1.239069536895814450e+00,2.098855514612500031e+02,-1.537417258654314930e-02
1.065816282999999975e+00,3.226655006000000103e+00,3.477188348999999956e-01,1.121103357078262253e+00,1.256512309762500195e+02,-3.213738823744514972e-02
-6.779224276999999965e-01,2.828537941000000000e+00,9.681709408999999988e-01,1.181919535663004783e+00,1.752171317925000267e+02,-2.227342922964407196e-02
1.154164909999999988e+00,2.886753797999999982e+00,1.928007751999999964e-01,1.170157586991183329e+00,2.089718109150000203e+02,-1.555601331058020093e-02
1.531064986999999933e+00,2.046801804999999863e+00,4.581063986000000199e-01,1.598130616331334908e+00,1.981086277187500002e+02,-1.771786232325694987e-02
1.505022167999999994e+00,2.021277666000000028e+00,4.046175778000000167e-01,1.558463060337382355e+00,2.180060737662500117e+02,-1.375813216723549212e-02
1.307424903000000027e+00,2.504251718999999987e+00,2.962083518999999998e-01,1.340559310407366533e+00,2.216588302774999875e+02,-1.303120821550463396e-02
1.307420135000000094e+00,2.679303884999999941e+00,4.148461818999999995e-01,1.371657670135091101e+00,1.795280341925000300e+02,-2.141552966845440900e-02
8.345378041000000024e-01,3.677480698000000103e+00,1.581243277000000114e-01,8.493860426700140520e-01,8.337322596750000514e+01,-4.055100529010239457e-02
1.632515310999999913e+00,1.241409183000000027e+00,2.482629865000000047e-01,1.651284576054450337e+00,2.374676220000000342e+02,-9.885148707947336022e-03
1.331303716000000081e+00,2.620536803999999886e+00,4.217109977999999870e-01,1.396499104869344476e+00,1.753753036700000223e+02,-2.224195192588980866e-02
1.081769108999999895e+00,3.086456298999999959e+00,1.778365821000000013e-01,1.096289311778448239e+00,1.682534770700000308e+02,-2.365924495368112654e-02
1.172877431000000081e+00,2.829401970000000155e+00,1.880703568000000048e-01,1.187860230522109539e+00,2.225138965700000142e+02,-1.286104407606045510e-02
1.422781824999999944e+00,2.418805837999999930e+00,4.702458680000000113e-01,1.498478994821550447e+00,1.750990356675000044e+02,-2.229693117991224036e-02
1.073296546999999990e+00,3.183826685000000101e+00,3.092442452999999980e-01,1.116959032844665023e+00,1.393803489575000185e+02,-2.940519826913700480e-02
1.088407397000000110e+00,3.116422892000000111e+00,2.716425358999999817e-01,1.121793354033842727e+00,1.598045360625000342e+02,-2.534064297903461382e-02
1.082384586000000093e+00,3.202710390000000018e+00,3.711601198000000212e-01,1.144253567414295514e+00,1.303313381475000199e+02,-3.120601435884934327e-02
1.221079706999999903e+00,2.733391522999999879e+00,2.617012262000000256e-01,1.248808705383570361e+00,2.275729843187500308e+02,-1.185425042662115354e-02
1.248296142000000053e+00,2.642969369999999873e+00,2.553912698999999953e-01,1.274153820727002673e+00,2.327902999887500357e+02,-1.081596832033153779e-02
1.709926604999999933e+00,9.090819955000000174e-01,2.693392931999999962e-01,1.731009141902000836e+00,2.523254760512500070e+02,-6.928332411019012815e-03
1.121536732000000036e+00,3.061702013000000111e+00,3.079982996000000250e-01,1.163059583074629755e+00,1.609895351575000007e+02,-2.510481991711360425e-02
1.031297326000000014e+00,3.225673675999999990e+00,2.023462504000000106e-01,1.050960598531500478e+00,1.446395628125000030e+02,-2.835857813261823818e-02
1.302213073000000110e+00,2.712996721000000111e+00,4.309346378000000199e-01,1.371664517857016152e+00,1.660735019825000052e+02,-2.409307515845928935e-02
1.319737315000000022e+00,2.516464233000000217e+00,3.313257396000000021e-01,1.360692223217615293e+00,2.159506996150000191e+02,-1.416716591906386734e-02
1.411532997999999983e+00,2.079593897000000080e+00,2.205540686999999944e-01,1.428660037119745319e+00,2.572122608125000056e+02,-5.955828254509992759e-03
1.296795249000000094e+00,2.759153366000000052e+00,4.718098640000000232e-01,1.379957414414180628e+00,1.523069345262500178e+02,-2.683271783276450564e-02
7.155025601000000179e-01,2.754511594999999868e+00,9.725905060999999741e-01,1.207425445344559645e+00,1.890893558662500027e+02,-1.951276015358361857e-02
1.431143403000000092e+00,2.012569189000000147e+00,2.241385727999999911e-01,1.448588809761845786e+00,2.672365276262500515e+02,-3.960929436860056128e-03
1.093205690000000008e+00,3.157850026999999837e+00,3.380206525000000184e-01,1.144271227535194946e+00,1.437581220862500118e+02,-2.853399096782057581e-02
1.142763495000000074e+00,3.066648722000000049e+00,3.754723072000000217e-01,1.202866517523331291e+00,1.359732709737500045e+02,-3.008323048512920664e-02
1.096371769999999968e+00,3.169606208999999897e+00,3.663457632000000075e-01,1.155958596260057814e+00,1.295897417062500097e+02,-3.135359720867869626e-02
1.408668875999999903e+00,2.450615168000000121e+00,4.628703593999999866e-01,1.482766661286322618e+00,1.768033363337499964e+02,-2.195776349341784645e-02
1.281966090000000058e+00,2.617036103999999863e+00,3.184699415999999728e-01,1.320931549934589055e+00,2.195235477225000125e+02,-1.345614429546562393e-02
7.889154552999999570e-01,3.759751081000000106e+00,1.554372907000000081e-01,8.040823011056533742e-01,7.825544993875000443e+01,-4.156947831545587668e-02
1.702556251999999937e+00,9.394667745000000458e-01,2.634897232000000256e-01,1.722824606701535366e+00,2.194758644137500028e+02,-1.346563360555826441e-02
1.519021868999999914e+00,1.693654895000000105e+00,2.340757847000000114e-01,1.536951174072609838e+00,2.916138145375000477e+02,8.903202096538397536e-04
1.689573645999999929e+00,9.907038808000000474e-01,2.537702322000000010e-01,1.708525222526309228e+00,2.443341529650000155e+02,-8.518661287176982136e-03
-8.772113918999999704e-01,1.828365207000000048e+00,1.209267615999999990e+00,1.493930384316973115e+00,2.874796825162500227e+02,6.759918332521445289e-05
7.117510437999999828e-01,3.885020255999999783e+00,1.422995328999999975e-01,7.258365555784219714e-01,8.613487797250000710e+01,-4.000141733300829200e-02
9.415600896000000386e-01,3.452896117999999959e+00,1.850271970000000044e-01,9.595678537535722308e-01,1.237576268950000156e+02,-3.251422862018527732e-02
1.492544174000000057e+00,2.062168121000000021e+00,4.026180505999999992e-01,1.545894370909696613e+00,2.162328182175000109e+02,-1.411102235494880383e-02
1.059701323999999945e+00,3.146823168000000059e+00,1.771837920000000066e-01,1.074411928561318730e+00,1.694953746587500234e+02,-2.341209869575816560e-02
-1.050615907000000071e+00,6.594645976999999881e-01,1.429586411000000057e+00,1.774122625569409140e+00,2.404358955512500131e+02,-9.294441626036075918e-03
9.013988971999999933e-01,3.544058560999999941e+00,1.533052175999999878e-01,9.143426390674118664e-01,9.796683104250001861e+01,-3.764677637737689347e-02
1.392834662999999917e+00,2.144442558000000165e+00,2.198525667000000017e-01,1.410079270657824235e+00,2.549217784750000249e+02,-6.411650170648457679e-03
1.334896445000000043e+00,2.502706766000000194e+00,3.526651859000000111e-01,1.380695930398695648e+00,2.060560432525000181e+02,-1.613627135543636848e-02
-6.958629489000000001e-01,2.766206740999999969e+00,9.818596840000000103e-01,1.203442430162898980e+00,1.713379028550000100e+02,-2.304542276938079115e-02
1.162275195000000094e+00,2.859732388999999930e+00,1.716189981000000031e-01,1.174877316753173195e+00,2.077578017987499948e+02,-1.579760956850317227e-02
9.972115159000000117e-01,3.312293052999999876e+00,1.712749748999999877e-01,1.011813186547087628e+00,1.465093252087499991e+02,-2.798648241101901746e-02
1.294377327000000077e+00,2.559337853999999801e+00,3.054333030999999976e-01,1.329925624722766875e+00,2.305309024550000174e+02,-1.126560414431984104e-02
1.267146706999999983e+00,2.583294867999999855e+00,2.549004852999999793e-01,1.292530477190816374e+00,2.418488624300000254e+02,-9.013251389566059868e-03
1.450157641999999969e+00,1.946222781999999984e+00,2.271871417999999920e-01,1.467845763031747408e+00,2.793188041787500424e+02,-1.556472367137970566e-03
-1.012229322999999903e+00,8.534118533000000228e-01,1.407250880999999954e+00,1.733482980711467558e+00,2.191803249562500184e+02,-1.352444801316430613e-02
9.802858828999999607e-01,3.355353593999999884e+00,1.741903274999999918e-01,9.956418444438691617e-01,1.280652208150000035e+02,-3.165698746952706061e-02
-7.950331568999999821e-01,3.764705658000000010e+00,6.947890668999999464e-02,7.980633051614500761e-01,6.802190731000000312e+01,-4.360602447586543751e-02
1.325054168999999948e+00,2.567203283000000003e+00,3.734316825999999812e-01,1.376669812392843806e+00,1.994995006812500264e+02,-1.744106892979034248e-02
1.046791553000000041e+00,7.518201469999999942e-01,1.408576607999999952e+00,1.754953166337192227e+00,2.235589297987500288e+02,-1.265307519502681041e-02
1.318649410999999994e+00,2.603930711999999925e+00,3.843563496999999884e-01,1.373523233398458387e+00,1.974732487000000276e+02,-1.784430716723548957e-02
1.393390656000000005e+00,2.455526829000000077e+00,4.349991381000000157e-01,1.459712906833344981e+00,1.760081032062500128e+02,-2.211602041686982004e-02
-1.014222979999999996e+00,5.895777344999999503e-01,1.472641944999999897e+00,1.788105855740499184e+00,3.230207015962499781e+02,7.140509178449537010e-03
1.727826475999999944e+00,8.454566597999999544e-01,3.000409901000000157e-01,1.753684386344009916e+00,2.324596195075000082e+02,-1.088177603607995945e-02
-7.349991202000000223e-01,3.864434004000000034e+00,6.486025452999999441e-02,7.378553783177773662e-01,5.597839336512500097e+01,-4.600276751706485617e-02
6.018477081999999978e-01,3.293786048999999938e+00,8.153387904000000130e-01,1.013409101496788089e+00,1.465942617475000134e+02,-2.796957944904924359e-02
-8.943598270000000516e-01,1.679679036000000014e+00,1.246666193000000034e+00,1.534293354258103870e+00,2.548429729387500231e+02,-6.427333020477809904e-03
1.102770685999999944e+00,3.029196500999999930e+00,1.826596409000000032e-01,1.117795925164619453e+00,1.871006000325000116e+02,-1.990853639687957186e-02
-9.592706560999999521e-01,5.794978142000000165e-01,1.511231898999999990e+00,1.789978224507122517e+00,2.714789611625000134e+02,-3.116655655777664669e-03
1.008087753999999947e+00,5.912353992000000114e-01,1.476319909000000097e+00,1.787669262888002208e+00,3.292431243762499662e+02,8.378814590443683583e-03
7.612045406999999875e-01,3.806733131000000103e+00,1.520749926999999946e-01,7.762468397275463783e-01,7.795553655750001099e+01,-4.162916316431009706e-02
1.745424628000000089e+00,7.538197637000000340e-01,2.987017632000000256e-01,1.770799219383080603e+00,2.404017078225000148e+02,-9.301245221843000219e-03
-7.594867348999999601e-01,2.453583479000000178e+00,1.063668609000000043e+00,1.306985466736741319e+00,2.102820091137500071e+02,-1.529527475621647939e-02
1.387420177000000088e+00,2.426639557000000114e+00,4.062586724999999732e-01,1.445676608556759390e+00,1.856478378037500363e+02,-2.019764618478790338e-02
1.646866202000000001e+00,1.179343580999999919e+00,2.485716789999999898e-01,1.665519788801917533e+00,2.355442321662500262e+02,-1.026791666260360239e-02
1.040367365000000044e+00,8.184568286000000192e-01,1.395989418000000093e+00,1.741020019794436990e+00,2.104257507362500235e+02,-1.526666917357386195e-02
1.569258212999999902e+00,1.496637344000000036e+00,2.344377786000000075e-01,1.586673378834741577e+00,2.513203128975000027e+02,-7.128366869819598856e-03
1.527524590000000071e+00,1.659815191999999939e+00,2.185787409999999931e-01,1.543083937792048221e+00,2.708340866175000201e+02,-3.244990175524128766e-03
1.617177963000000052e+00,1.307558537000000021e+00,2.486045808000000024e-01,1.636175052250697703e+00,2.466940200987500305e+02,-8.049031313993166431e-03
1.108540893000000027e+00,3.120992660999999835e+00,3.380399644000000037e-01,1.158936550888266082e+00,1.478720479775000172e+02,-2.771529110190151107e-02
1.312652707000000030e+00,2.549313544999999959e+00,3.378075063000000045e-01,1.355422827204504577e+00,2.142906055237500311e+02,-1.449753618966357314e-02
1.314360618999999897e+00,2.397913694000000095e+00,2.025309949999999914e-01,1.329873167153075908e+00,2.603338462987500179e+02,-5.334611031204285203e-03
1.281423210999999895e+00,2.586412190999999972e+00,2.951015531999999775e-01,1.314964019428137343e+00,2.252497348850000378e+02,-1.231659322281812921e-02
-8.488397598000000377e-01,3.663554191999999876e+00,7.400278002000000577e-02,8.520594751940795408e-01,8.222153609250001693e+01,-4.078019958556802077e-02
-9.929078220999999482e-01,1.059610248000000032e+00,1.365128874999999908e+00,1.688029261756481159e+00,2.372140460812499896e+02,-9.935612079473429489e-03
9.997280240000000484e-01,1.134030461000000045e+00,1.338858603999999897e+00,1.670927432139341251e+00,2.048093791887500288e+02,-1.638436617503656254e-02
